,Business ID,Review,Compound,Business Name,Business Alias,Category,City,State,ZipCode,Lat,Long,Review Count,Rating
160,5IEr8SBhwbsbXW6BlOHcQQ,"5 stars, no question about it. 
If you have a legal matter that needs resolved, you should call The Flynn Law Firm. Thoughtful, easy to work and accessible,...",0.6808,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5.0
161,5IEr8SBhwbsbXW6BlOHcQQ,"5 stars, no question about it. 
If you have a legal matter that needs resolved, you should call The Flynn Law Firm. Thoughtful, easy to work and accessible,...",0.6808,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5.0
162,5IEr8SBhwbsbXW6BlOHcQQ,"The Flynn Law Firm has represented both myself and my husband. From the very beginning, they are extremely good listeners. They do not simply give orders...",0.4927,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5.0
163,5IEr8SBhwbsbXW6BlOHcQQ,"The Flynn Law Firm has represented both myself and my husband. From the very beginning, they are extremely good listeners. They do not simply give orders...",0.4927,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5.0
164,5IEr8SBhwbsbXW6BlOHcQQ,"The Flynn Law Firm has represented both myself and my husband. From the very beginning, they are extremely good listeners. They do not simply give orders...",0.4927,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5.0
165,h7z_450Xy5NcKO2mO8WbtA,Chris Angles is an excellent attorney.  I escorted a friend of mine who needed his services. Chris was professional and knowledgeable.  The strategy that he...,0.7845,The Angles Law Firm,the-angles-law-firm-kansas-city,duilawyers,Kansas City,MO,64114,38.9624786376953,-94.6058044433594,1,5.0
166,h7z_450Xy5NcKO2mO8WbtA,Chris Angles is an excellent attorney.  I escorted a friend of mine who needed his services. Chris was professional and knowledgeable.  The strategy that he...,0.7845,The Angles Law Firm,the-angles-law-firm-kansas-city,duilawyers,Kansas City,MO,64114,38.9624786376953,-94.6058044433594,1,5.0
167,h7z_450Xy5NcKO2mO8WbtA,Chris Angles is an excellent attorney.  I escorted a friend of mine who needed his services. Chris was professional and knowledgeable.  The strategy that he...,0.7845,The Angles Law Firm,the-angles-law-firm-kansas-city,duilawyers,Kansas City,MO,64114,38.9624786376953,-94.6058044433594,1,5.0
168,h7z_450Xy5NcKO2mO8WbtA,Chris Angles is an excellent attorney.  I escorted a friend of mine who needed his services. Chris was professional and knowledgeable.  The strategy that he...,0.7845,The Angles Law Firm,the-angles-law-firm-kansas-city,duilawyers,Kansas City,MO,64114,38.9624786376953,-94.6058044433594,1,5.0
169,6pUxJ02ZzAJPJWWqZ1vJXw,"I am a big fan of Mr. Versfeld. He is amazing and incredibly intelligent. Mr. Versfeld helped my husband file H1B case, and I was asking Mr. Versfeld to...",0.8553,"Versfeld & Hugo, LLC",versfeld-and-hugo-llc-kansas-city-2,immigrationlawyers,Kansas City,MO,64112,39.041351,-94.585459,1,5.0
170,wm80dawIasX5d1hLkLxBnA,Greg and his paralegal are very helpful at explaining the process and answering any questions that I had. He took care of my case and made sure I knew what...,0.8221,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
171,wm80dawIasX5d1hLkLxBnA,Greg and his paralegal are very helpful at explaining the process and answering any questions that I had. He took care of my case and made sure I knew what...,0.8221,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
172,wm80dawIasX5d1hLkLxBnA,Greg and his paralegal are very helpful at explaining the process and answering any questions that I had. He took care of my case and made sure I knew what...,0.8221,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
173,wm80dawIasX5d1hLkLxBnA,Words cannot begin to explain how Gregg has helped me. I needed a lawyer to help me navigate through a very complex situation and Gregg not only was able to...,0.4019,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
174,wm80dawIasX5d1hLkLxBnA,Words cannot begin to explain how Gregg has helped me. I needed a lawyer to help me navigate through a very complex situation and Gregg not only was able to...,0.4019,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
175,wm80dawIasX5d1hLkLxBnA,Words cannot begin to explain how Gregg has helped me. I needed a lawyer to help me navigate through a very complex situation and Gregg not only was able to...,0.4019,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
176,wm80dawIasX5d1hLkLxBnA,"Greg Watt is an amazing lawyer.  If you need help in KCMO he is the go to guy.  He's friendly, attentive and gets great results.",0.93,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
177,wm80dawIasX5d1hLkLxBnA,"Greg Watt is an amazing lawyer.  If you need help in KCMO he is the go to guy.  He's friendly, attentive and gets great results.",0.93,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
178,wm80dawIasX5d1hLkLxBnA,"Greg Watt is an amazing lawyer.  If you need help in KCMO he is the go to guy.  He's friendly, attentive and gets great results.",0.93,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5.0
179,CCqD5TNLHXrhsi1xuMWUwQ,"On September 13, 2016, our lives changed forever. My husband, Jajuan Maxwell, was in a horrific car accident. He was hit head on by a young distracted...",-0.8176,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
180,CCqD5TNLHXrhsi1xuMWUwQ,"On September 13, 2016, our lives changed forever. My husband, Jajuan Maxwell, was in a horrific car accident. He was hit head on by a young distracted...",-0.8176,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
181,CCqD5TNLHXrhsi1xuMWUwQ,Incredible team! They made the entire process stress free and easy! Extremely professional and they really took the time to make sure everything went smoothly!,0.7633,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
182,CCqD5TNLHXrhsi1xuMWUwQ,Incredible team! They made the entire process stress free and easy! Extremely professional and they really took the time to make sure everything went smoothly!,0.7633,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
183,CCqD5TNLHXrhsi1xuMWUwQ,"Looking for attorneys, I came across Dickerson Oxton, LLC. They immediately attended us, and did not make us feel like we were just any other clients as...",0.3612,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
184,CCqD5TNLHXrhsi1xuMWUwQ,"Looking for attorneys, I came across Dickerson Oxton, LLC. They immediately attended us, and did not make us feel like we were just any other clients as...",0.3612,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5.0
185,O-Ja6RMVVE_6cEoxo65xmA,When I think in my head what a lawyer is supposed to represent the type of guy that comes to mind is exactly David Lurie. This guy really took care of me...,0.539,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
186,O-Ja6RMVVE_6cEoxo65xmA,When I think in my head what a lawyer is supposed to represent the type of guy that comes to mind is exactly David Lurie. This guy really took care of me...,0.539,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
187,O-Ja6RMVVE_6cEoxo65xmA,I've had the opportunity to work with David twice.  He is EXTREMELY knowledgeable of the system and he gets results.  I couldn't be happier with the...,0.0062,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
188,O-Ja6RMVVE_6cEoxo65xmA,I've had the opportunity to work with David twice.  He is EXTREMELY knowledgeable of the system and he gets results.  I couldn't be happier with the...,0.0062,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
189,O-Ja6RMVVE_6cEoxo65xmA,"David Lurie is a great attorney who is well- known, knowledgable, experienced, and very relatable. He did a great job of explaining the legal terms and...",0.8957,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
190,O-Ja6RMVVE_6cEoxo65xmA,"David Lurie is a great attorney who is well- known, knowledgable, experienced, and very relatable. He did a great job of explaining the legal terms and...",0.8957,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5.0
191,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
192,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
193,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
194,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
195,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
196,rQ0hXmB6J95Y8wyQzYcQbw,I found Cardwell & Noyce through a Google search to assist with a legal matter.  We were thoroughly pleased with the efficiency and reasonable price we...,0.7425,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
197,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
198,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
199,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
200,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
201,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
202,rQ0hXmB6J95Y8wyQzYcQbw,"As an Insurance Agent, I am always looking for trusted resources to refer my clients to. Once I got to know the partners at Cardwell and Noyce I knew that I...",0.4767,"Cardwell | Noyce, PA",cardwell-noyce-pa-leawood,criminaldefense,Leawood,KS,66211,38.92648,-94.64788,2,5.0
203,G4s_DZnU1Grdi1iBmVcoUA,The Cullans are wonderful people and wonderful attorney's.  They genuinely care about their clients and put them first and foremost.  Being both doctors and...,0.891,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5.0
204,G4s_DZnU1Grdi1iBmVcoUA,"If I could give them a higher rating I would, if you want not only the best team to help you but compassion from the day you meet! Call Cullan and Cullan!...",0.6597,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5.0
205,G4s_DZnU1Grdi1iBmVcoUA,I was in an auto accident.  I was pretty shaken up and worried as I didn't know what legal rights I had.  A friend took me to see Dr. Sam Cullan at Cullan &...,0.1103,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5.0
206,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is my go-to for all things traffic related! She has great prices and makes the process so simple. She always responds to me timely and accurately. I...,0.6588,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5.0
207,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is my go-to for all things traffic related! She has great prices and makes the process so simple. She always responds to me timely and accurately. I...,0.6588,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5.0
208,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is a great lawyer.  She is helpful and fair priced if you get a traffic ticket.,0.8481,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5.0
209,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is a great lawyer.  She is helpful and fair priced if you get a traffic ticket.,0.8481,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5.0
210,kOuxAl7lt51Xjf9FmwyKig,I spoke with Kristi to find out if we will need to get an attorney for my family's current circumstance.  I found her to be very generous with information....,0.5563,Hartmann Law Office,hartmann-law-office-kansas-city-2,estateplanning,Kansas City,MO,64111,39.04577,-94.59687,1,5.0
211,9u8-bnZ_l7yAsgRbHX9c1Q,"David Blau took my accident case even though a different law firm wouldn't represent me. I won't say who the other lawyer was, but you see his obnoxious...",-0.2617,David M Blau,david-m-blau-milwaukee,personal_injury,Milwaukee,WI,53208,43.0389442,-87.9609375,2,5.0
212,9u8-bnZ_l7yAsgRbHX9c1Q,If you need a Attorney there is none Better then David he always works have hard for his Clients they come first all you have to do is make one call to his...,-0.4226,David M Blau,david-m-blau-milwaukee,personal_injury,Milwaukee,WI,53208,43.0389442,-87.9609375,2,5.0
213,jjITDtoZ2VbPT8oC1zFI9w,"Kind, thoughtful with lawyer who goes to trial. A native ""Sconie"" from Marquette Jon is well conected which really helps. I know this after spending several...",0.8748,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.0389331584004,-87.9095516269836,4,4.0
214,jjITDtoZ2VbPT8oC1zFI9w,"I had a viable case, however, when I made my ""one call"" it didn't take long for Gruber to tell me they weren't interested.  And why?  Because there wasn't...",-0.3089,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.0389331584004,-87.9095516269836,4,4.0
215,jjITDtoZ2VbPT8oC1zFI9w,"I got myself into a really complicated bind. I won't go through the details. I thought it would take months if not years, to get everything straightened...",0.0,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.0389331584004,-87.9095516269836,4,4.0
216,Te6SY1l5sDxMh8Xfn-WDow,I made a decision to hire Attorney Courtney Kelbel a few years ago to help me through the aftermath of a miserable divorce.  Looking back after the multiple...,-0.128,Kelbel Law Offices,kelbel-law-offices-milwaukee,bankruptcy,Milwaukee,WI,53202,43.039144,-87.9358002592774,2,5.0
217,Te6SY1l5sDxMh8Xfn-WDow,"Courtney Kelbel is a life saver.  When I first met with her, I was convinced I was going to have to file for bankruptcy. But she provided assistance to keep...",0.2144,Kelbel Law Offices,kelbel-law-offices-milwaukee,bankruptcy,Milwaukee,WI,53202,43.039144,-87.9358002592774,2,5.0
218,siIXmdqvgGO9SBYFh8HPjQ,"I found them thur yelp
 I read all the reviews. They were everything everyone said they were. Very friendly. Always listen to our questions and concerns. We...",0.5413,"Sterling Law Offices, S.C",sterling-law-offices-s-c-milwaukee-3,divorce,Milwaukee,WI,53202,43.040501,-87.905644,2,5.0
219,siIXmdqvgGO9SBYFh8HPjQ,Everyone in that office is very friendly and helpful I wish in my state we had a Chinese like those because they are outgoing they take the time to explain...,0.9179,"Sterling Law Offices, S.C",sterling-law-offices-s-c-milwaukee-3,divorce,Milwaukee,WI,53202,43.040501,-87.905644,2,5.0
220,sje_YWKtoHChr8I2SoZKwA,"Pat and Tom have spent their whole careers practicing in southeastern Wisconsin. They are well-versed in the local laws and, as long-time members of the...",0.0,Miller & Ogorchock SC,miller-and-ogorchock-sc-milwaukee-2,personal_injury,Milwaukee,WI,53203,43.0414009094238,-87.9134674072266,2,5.0
221,sje_YWKtoHChr8I2SoZKwA,I was referred to Pat when I got bit by a dog while on a run through Lake Park.  He made a traumatic incident for me seem much less scary.  Pat was...,-0.7655,Miller & Ogorchock SC,miller-and-ogorchock-sc-milwaukee-2,personal_injury,Milwaukee,WI,53203,43.0414009094238,-87.9134674072266,2,5.0
222,WIwcY2nh8VIVz1r8GZTBLQ,We used Tabak Law for my husband's SSDI claim and I truly can not say enough about how wonderful they were to work with.  We are in CA and their office is...,0.765,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
223,WIwcY2nh8VIVz1r8GZTBLQ,We used Tabak Law for my husband's SSDI claim and I truly can not say enough about how wonderful they were to work with.  We are in CA and their office is...,0.765,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
224,WIwcY2nh8VIVz1r8GZTBLQ,I was checking online what would be needed to process a disability claim with social security.  I will be turning 62 this year and was advised by my union...,0.34,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
225,WIwcY2nh8VIVz1r8GZTBLQ,I was checking online what would be needed to process a disability claim with social security.  I will be turning 62 this year and was advised by my union...,0.34,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
226,WIwcY2nh8VIVz1r8GZTBLQ,Tabak Law is working on my SSDI claim. Luz Navarro at Tabak Law answered my questions and was easy to understand and work with over the phone. I look...,0.4404,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
227,WIwcY2nh8VIVz1r8GZTBLQ,Tabak Law is working on my SSDI claim. Luz Navarro at Tabak Law answered my questions and was easy to understand and work with over the phone. I look...,0.4404,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4.0
228,L3s-EtQZs5FqJNJ4bqE5sw,"Thank you Ellen & Joe!
My younger brother was talking to me about some financial issues he was having and how he felt stuck. He did not know what to do, to...",0.2003,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.0427556465302,-87.9174089365234,10,2.5
229,L3s-EtQZs5FqJNJ4bqE5sw,"Set up bankruptcy with Miller & Miller. PAID them. After more than a year of sporadic contact, I determined that I would be unable to obtain all the...",0.34,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.0427556465302,-87.9174089365234,10,2.5
230,L3s-EtQZs5FqJNJ4bqE5sw,"Worst experience. Took my money using automatic payment after I specifically said i could not pay that way, they took 2 installments before I had to change...",-0.5864,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.0427556465302,-87.9174089365234,10,2.5
231,P6BaVV3wLJUAV4AtWW_Siw,I highly recommend Attorney Brazil.  Her and her team were amazing and helped me through a very difficult custody case.  My case was in Waukesha County and...,0.5859,Brazil & Benske,brazil-and-benske-milwaukee,divorce,Milwaukee,WI,53207,42.97499,-87.90998,2,5.0
232,P6BaVV3wLJUAV4AtWW_Siw,Ok I had the distinct pleasure of having Attorney Thelen represent me in my divorce proceedings. I saw one of my friends had the misfortune of having her as...,0.8402,Brazil & Benske,brazil-and-benske-milwaukee,divorce,Milwaukee,WI,53207,42.97499,-87.90998,2,5.0
233,yW10jFJUencg1vD0VR2tIw,I needed a Power of Attorney for my mother. this is the only place that quickly got back to me when I called. I worked with Attorney Erin M. Strohbehn....,0.0,Gimbel Reilly Guerin & Brown LLP,gimbel-reilly-guerin-and-brown-milwaukee,personal_injury,Milwaukee,WI,53202,43.043041229248,-87.9076309204102,1,5.0
234,Szgtt6lZPUqtoIpyXQ5ZnQ,"Finally, an attorney who responds. I sent him an email via his website and he responded in about an hour (super fast!). I called him and he answered the...",0.0,Forward Disability Attorneys,forward-disability-attorneys-west-allis,lawyers,West Allis,WI,53214,43.015754699707,-88.038948059082,2,5.0
235,Szgtt6lZPUqtoIpyXQ5ZnQ,Kevin Haass is a well-respected law professional who is also a pillar in the West Allis community.  His firm personifies Kevin's desire to represent his...,0.4019,Forward Disability Attorneys,forward-disability-attorneys-west-allis,lawyers,West Allis,WI,53214,43.015754699707,-88.038948059082,2,5.0
236,-eF04YPT93fokpioKLl4yw,Ann Rothstein is a great attorney. She is well versed in family law. She really takes time to get to know her clients and their stories. She provided me...,0.7351,Rothstein Ann Atty,rothstein-ann-atty-milwaukee,divorce,Milwaukee,WI,53203,43.0385856628418,-87.9120407104492,1,5.0
237,a_m4DNy6jpgJfBelcllRbw,Walt is a good guy and a great attorney. He takes his work very seriously. He has extensive knowledge of employment law. He represented my friend in a case...,0.8484,"Kelly, Walter F",kelly-walter-f-milwaukee-2,employmentlawyers,Milwaukee,WI,53202,43.031341,-87.908143,1,5.0
238,jCLvu-jouSopKOhUlC2jVQ,Divorce is a sensitive time and I only needed guidance on our simple process. I got attorney Sarah Zwach and she was an expensive shit show: she constantly...,-0.5574,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
239,jCLvu-jouSopKOhUlC2jVQ,"In my opinion, Gamino Law Office is the best law office in Milwaukee, Wisconsin. They always treat everyone with such great respect. I felt like I knew...",0.9485,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
240,jCLvu-jouSopKOhUlC2jVQ,"My personal opinion, I would never use them again. The pitch to get me interested sounded good  to me.  I was not at all happy with the outcome despite what...",0.3822,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
241,BRqbstgRj2jQUi-Vsg36eg,I highly recommend Attorney Leah Drexler-Dreis if you have an SSDI claim and are going to have a hearing in front of a judge. She has made me feel...,0.4201,Disability Benefits Law Center,disability-benefits-law-center-milwaukee,socialsecuritylaw,Milwaukee,WI,53203,43.0391,-87.91101,1,5.0
242,sqsO-mOooOCym7AjzkyDLg,"Sperling Law took my my case, they worked hard and were very  professional they treated me with dignity and respect. The other reviewers probably didn't...",0.6597,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
243,sqsO-mOooOCym7AjzkyDLg,I actually met Michael Sperling in about 1988-89 when he had just started to practice law in Milwaukee.  I was in the service industry in which all of my...,0.0,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
244,sqsO-mOooOCym7AjzkyDLg,"I would not recommend this practice. If you can avoid, you will save you and your family months, if not years, of empty promises. I was promised a much...",0.679,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
245,j9LUi9e-hlxxiiZQ3St7gQ,I just concluded my 2nd case in some 6 years with this firm - both with great success.   My attorney (Joe Abruzzo) has been a consistent professional (and...,0.8316,Lichtsinn & Haensel Sc,lichtsinn-and-haensel-sc-milwaukee,lawyers,Milwaukee,WI,53202,43.037941,-87.9093933,1,5.0
246,C65nvgwjs2DeE3LYwhfgqw,"Trebon & Mayhew continue to be a formidable and professional law firm in the Greater Milwaukee area. The firm is well-organized, highly competent, and...",0.624,Trebon & Mayhew,trebon-and-mayhew-milwaukee,lawyers,Milwaukee,WI,53202,43.0410194396973,-87.9051284790039,1,5.0
247,pu6S0UrvIkWxOZ1mXhlsGA,John Dries is a professional and competent attorney. He understands the law and translates it so I understand. He is very flexible with his appointments. He...,0.5413,The Law Office Of Attorney John D Dries,the-law-office-of-attorney-john-d-dries-wauwatosa,bankruptcy,Wauwatosa,WI,53213,43.060489,-88.003608,1,5.0
248,DU5zlz1FUvmL5rPbSaCi-g,I've utilized Mark's services many times over the last 15 years. He usually does an excellent job. Last hired him in 2015. Didn't worry about a thing...,0.7274,Law Offices of Mark A. Schoenfeldt,law-offices-of-mark-a-schoenfeldt-milwaukee,iplaw,Milwaukee,WI,53203,43.03989,-87.91264,2,4.0
249,DU5zlz1FUvmL5rPbSaCi-g,This guy really goes the extra mile.  He has helped me on several different occasions with various things and I has always gotten better outcomes than I...,0.4404,Law Offices of Mark A. Schoenfeldt,law-offices-of-mark-a-schoenfeldt-milwaukee,iplaw,Milwaukee,WI,53203,43.03989,-87.91264,2,4.0
250,9M7Bg8TWj4CGcLjLByIq9w,I received a traffic ticket for something I thought I did not deserve. I used Kim and Lavoy to resolve the matter. They were extremely communicative and...,0.4019,Kim & LaVoy,kim-and-lavoy-brookfield-2,criminaldefense,Brookfield,WI,53005,43.0638,-88.06793,2,5.0
251,9M7Bg8TWj4CGcLjLByIq9w,"Great attorneys, helped me a lot with Racine speeding ticket. BTW, be careful driving 94 around Racine! Laser equipped police on the highway is a recipe for...",0.7177,Kim & LaVoy,kim-and-lavoy-brookfield-2,criminaldefense,Brookfield,WI,53005,43.0638,-88.06793,2,5.0
252,83uYqM1Pk_aVKZ1Xe_qgzg,"My experience with Jerry Bowman of Bowman and Chamberlain was nothing less than excellent, as he is caring, ethical, straightforward,honest and helpful . I...",0.7585,Bowman & Chamberlain,bowman-and-chamberlain-denver,personal_injury,Denver,CO,80211,39.7565574645996,-105.019515991211,65,5.0
253,83uYqM1Pk_aVKZ1Xe_qgzg,"My experience with Jerry Bowman of Bowman and Chamberlain was nothing less than excellent, as he is caring, ethical, straightforward,honest and helpful . I...",0.7585,Bowman & Chamberlain,bowman-and-chamberlain-denver,personal_injury,Denver,CO,80211,39.7565574645996,-105.019515991211,65,5.0
